date,tid,open,high,low,close,volume,mid,range,fac0,avg,s3,s7,s14,s21,s35,s49,s75,s100,s150,s200,s300,s400,s500,s600,s800,s1000,s1500,s2000,s3000,ma_close,ub,lb
2022-07-04/14:30:00,1,3393.68,3400.52,3393.68,3396.6,2788902700,3397.1,6.84,-152.222708,212.155886,1961.027924,1283.794129,907.7795343,741.198886,574.1301883,485.2285714,392.2055849,339.66,277.3312287,240.1758893,196.1027924,169.83,151.9005698,138.6656143,120.0879446,107.409923,87.69983489,75.95028492,62.01314796,3378.07117,174.768796,-170.413238
2022-07-04/14:00:00,1,3398.26,3403.15,3393.99,3394.12,2997761800,3398.57,9.16,179.600678,269.743382,1959.596096,1282.856777,907.1167264,740.6577056,573.7109918,484.8742857,391.9192191,339.412,277.1287375,240.0005268,195.9596096,169.706,151.7896609,138.5643688,120.0002634,107.3314985,87.63580157,75.89483044,61.96786956,3377.221784,172.951925,-170.413238
2022-07-04/13:30:00,1,3392.22,3399.34,3389.96,3398.23,3340288700,3394.65,9.38,208.626269,268.792149,1961.969005,1284.410211,908.2151701,741.5545811,574.4057086,485.4614286,392.3938011,339.823,277.4643176,240.2911477,196.1969005,169.9115,151.9734657,138.7321588,120.1455739,107.4614681,87.74192131,75.98673283,62.04290755,3376.382378,170.281175,-170.413238
2022-07-04/11:30:00,1,3381.63,3392.4,3381.51,3392.22,2896333100,3386.955,10.89,199.719082,129.202972,1958.49913,1282.138645,906.60893,740.2430916,573.3898332,484.6028571,391.699826,339.222,276.9736032,239.8661765,195.849913,169.611,151.7046903,138.4868016,119.9330883,107.2714152,87.58674378,75.85234515,61.93318047,3375.696116,169.837744,-170.413238
2022-07-04/11:00:00,1,3381.68,3385.15,3376.03,3381.51,3563403600,3380.59,9.12,-208.340343,-203.796408,1952.315709,1278.090645,903.7465621,737.905978,571.5795128,483.0728571,390.4631418,338.151,276.0991353,239.1088652,195.2315709,169.0755,151.2257245,138.0495677,119.5544326,106.9327353,87.31021277,75.61286227,61.73764351,3375.201161,173.516221,-170.413238
2022-07-04/10:30:00,1,3384.08,3393.84,3381.41,3381.41,4962996600,3387.625,12.43,269.030538,130.28063,1952.257974,1278.052849,903.719836,737.8841562,571.5626097,483.0585714,390.4515947,338.141,276.0909704,239.1017941,195.2257974,169.0705,151.2212524,138.0454852,119.550897,106.929573,87.30763078,75.6106262,61.73581777,3374.667815,173.516221,-165.72254
2022-07-04/10:00:00,1,3381.82,3383.82,3364.09,3383.62,10776409400,3373.955,19.73,-245.591135,-280.828701,1953.533918,1278.88815,904.3104834,738.3664178,571.9361679,483.3742857,390.7067836,338.362,276.2714161,239.2580647,195.3533918,169.181,151.3200866,138.1357081,119.6290323,106.9994594,87.36469273,75.6600433,61.77616667,3374.202767,205.091392,-165.72254
2022-07-01/15:00:00,1,3387.37,3388.9,3379.78,3387.64,4551247400,3384.34,9.12,-152.151849,-216.321173,1955.854866,1280.407567,905.3848736,739.2436537,572.6156719,483.9485714,391.1709732,338.764,276.5996477,239.5423216,195.5854866,169.382,151.4998665,138.2998239,119.7711608,107.1265829,87.46848869,75.74993323,61.84956149,3373.758681,205.091392,-163.143026
2022-07-01/14:30:00,1,3384.21,3389.28,3383.65,3387.05,2344138000,3386.465,5.63,162.529425,-149.568623,1955.514229,1280.184568,905.2271894,739.1149051,572.5159437,483.8642857,391.1028459,338.705,276.5514744,239.5006023,195.5514229,169.3525,151.4734809,138.2757372,119.7503012,107.1079255,87.45325495,75.73674043,61.83878961,3373.081043,205.091392,-162.625292
2022-07-01/14:00:00,1,3383.73,3389.98,3379.14,3384.08,2642580500,3384.56,10.84,-182.1504,-253.858789,1953.799499,1279.062014,904.4334235,738.466798,572.0139221,483.44,390.7598998,338.408,276.308975,239.2905916,195.3799499,169.204,151.3406584,138.1544875,119.6452958,107.0140058,87.37656988,75.67032921,61.78456508,3372.360295,205.091392,-161.566471
2022-07-01/13:30:00,1,3392.36,3392.67,3379.06,3383.55,3360699700,3385.865,13.61,-235.399365,-269.526377,1953.493503,1278.861693,904.2917751,738.3511425,571.9243357,483.3642857,390.6987007,338.355,276.2657006,239.2531149,195.3493503,169.1775,151.3169561,138.1328503,119.6265575,106.9972458,87.36288534,75.65847805,61.77488865,3371.608216,205.091392,-158.644564
2022-07-01/11:30:00,1,3393.46,3401.76,3391.79,3392.36,3081921600,3396.775,9.97,-173.188104,-144.093576,1958.579959,1282.19156,906.6463466,740.2736421,573.4134975,484.6228571,391.7159918,339.236,276.9850341,239.876076,195.8579959,169.618,151.7109513,138.4925171,119.938038,107.2758424,87.59035856,75.85547564,61.93573651,3370.623455,205.091392,-157.452296
2022-07-01/11:00:00,1,3393.9,3404.05,3392.28,3393.37,3529123500,3398.165,11.77,250.403907,-21.395557,1959.163083,1282.573304,906.9162805,740.4940422,573.5842187,484.7671429,391.8326166,339.337,277.0675003,239.9474938,195.9163083,169.6685,151.7561199,138.5337501,119.9737469,107.3077814,87.61643665,75.87805993,61.9541765,3369.399887,205.091392,-160.182843
2022-07-01/10:30:00,1,3382.66,3396.64,3378.37,3393.99,4856742100,3387.505,18.27,-241.943024,-209.660035,1959.52104,1282.807642,907.0819824,740.6293373,573.6890178,484.8557143,391.904208,339.399,277.1181231,239.9913344,195.952104,169.6995,151.7838471,138.5590615,119.9956672,107.3273876,87.63244498,75.89192355,61.9654961,3368.272868,205.091392,-161.984633
2022-07-01/10:00:00,1,3400.26,3402.34,3378.36,3382.79,10682477100,3390.35,23.98,-241.943024,-132.367188,1953.054717,1278.57444,904.0886565,738.1852969,571.7958723,483.2557143,390.6109434,338.279,276.2036469,239.1993748,195.3054717,169.1395,151.2829679,138.1018234,119.5996874,106.9732125,87.34326222,75.64148394,61.76101301,3367.222367,205.091392,-162.05367
2022-06-30/15:00:00,1,3401.56,3401.56,3392.02,3398.62,4845739300,3396.79,9.54,-247.501025,48.521458,1962.194172,1284.557617,908.319402,741.6396861,574.4716306,485.5171429,392.4388344,339.862,277.496161,240.3187249,196.2194172,169.931,151.990907,138.7480805,120.1593624,107.473801,87.75199107,75.9954535,62.05002795,3365.977869,205.091392,-176.372147
2022-06-30/14:30:00,1,3406.59,3417.01,3401.35,3401.7,3466607900,3409.18,15.66,-196.05914,199.301241,1963.972411,1285.721748,909.1425666,742.3117972,574.9922457,485.9571429,392.7944821,340.17,277.7476419,240.5365138,196.3972411,170.085,152.1286488,138.873821,120.2682569,107.5711992,87.83151633,76.06432439,62.1062608,3364.389347,207.464204,-176.372147
2022-06-30/14:00:00,1,3408.08,3414.49,3404.31,3406.51,3431840200,3409.4,10.18,-158.080797,267.353986,1966.749465,1287.539757,910.4280932,743.3614253,575.8052841,486.6442857,393.3498931,340.651,278.1403768,240.8766321,196.6749465,170.3255,152.3437585,139.0701884,120.4383161,107.7233047,87.95570999,76.17187926,62.19407898,3362.550778,206.372918,-176.372147
2022-06-30/13:30:00,1,3405.64,3413.84,3405.26,3408.15,4128627400,3409.55,8.58,212.895966,330.817629,1967.69632,1288.159619,910.8664016,743.7193026,576.0824947,486.8785714,393.539264,340.815,278.2742822,240.9925976,196.769632,170.4075,152.4171016,139.1371411,120.4962988,107.7751661,87.99805461,76.20855078,62.22402115,3360.656029,203.193377,-176.372147
2022-06-30/11:30:00,1,3397.71,3405.82,3395.35,3405.64,3244702200,3400.585,10.47,225.444977,320.334393,1966.247171,1287.210928,910.1955759,743.1715757,575.6582272,486.52,393.2494342,340.564,278.0693416,240.8151138,196.6247171,170.282,152.3048509,139.0346708,120.4075569,107.6957929,87.93324669,76.15242547,62.17819502,3358.848169,199.148979,-176.372147
2022-06-30/11:00:00,1,3386.85,3398.52,3385.03,3397.39,3790897400,3391.775,13.49,270.20598,224.890534,1961.484031,1284.092721,907.9906707,741.3712781,574.2637227,485.3414286,392.2968062,339.739,277.3957319,240.2317507,196.1484031,169.8695,151.9358997,138.697866,120.1158754,107.434905,87.7202326,75.96794986,62.02757132,3357.269519,196.731793,-176.372147
2022-06-30/10:30:00,1,3378.02,3386.47,3368.55,3386.47,5447402900,3377.51,17.92,267.232109,-90.101021,1955.179366,1279.965349,905.0721779,738.9883387,572.4179058,483.7814286,391.0358732,338.647,276.5041176,239.4595901,195.5179366,169.3235,151.4475425,138.2520588,119.7297951,107.0895843,87.43827942,75.72377124,61.82820031,3356.002006,197.275701,-176.372147
2022-06-30/10:00:00,1,3358.93,3388.33,3358.93,3377.51,9768500500,3373.63,29.4,269.305405,-237.095741,1950.006308,1276.578787,902.6775172,737.0331065,570.9033894,482.5014286,390.0012615,337.751,275.7725367,238.8260225,195.0006308,168.8755,151.0468391,137.8862684,119.4130112,106.8062442,87.20693321,75.52341955,61.66461384,3354.970081,197.275701,-177.005392
2022-06-29/15:00:00,1,3380.46,3380.46,3358.47,3361.52,6285126800,3369.465,21.99,-265.841146,-315.724175,1940.774477,1270.535135,898.4040099,733.5438024,568.2005861,480.2171429,388.1548954,336.152,274.4669587,237.6953587,194.0774477,168.076,150.3317446,137.2334793,118.8476794,106.300596,86.79407319,75.16587228,61.37267772,3354.012057,197.275701,-174.131113
2022-06-29/14:30:00,1,3381.44,3387.57,3373.74,3380.28,3396381600,3380.655,13.83,207.622093,-178.727001,1951.605568,1277.625749,903.4178308,737.63757,571.3716048,482.8971429,390.3211136,338.028,275.9987063,239.021891,195.1605568,169.014,151.1707173,137.9993531,119.5109455,106.8938393,87.2784543,75.58535863,61.71518689,3352.892345,197.275701,-172.173884
2022-06-29/14:00:00,1,3379.3,3384.21,3369.85,3381,3168699400,3377.03,14.36,-192.130342,-295.997264,1952.02126,1277.897883,903.6102589,737.7946869,571.493307,483,390.404252,338.1,276.057494,239.0728027,195.202126,169.05,151.2029166,138.028747,119.5364014,106.9166077,87.29704462,75.60145832,61.72833223,3351.595018,197.275701,-170.62046
2022-06-29/13:30:00,1,3382.49,3385.03,3371.6,3378.64,4106889100,3378.315,13.43,-246.112636,-306.420281,1950.658713,1277.005887,902.9795224,737.2796927,571.0943942,482.6628571,390.1317427,337.864,275.8648008,238.9059255,195.0658713,168.932,151.0973742,137.9324004,119.4529628,106.8419779,87.23610969,75.54868711,61.68524472,3350.275693,197.275701,-167.124726
2022-06-29/11:30:00,1,3393.82,3396.46,3382.62,3383.05,3315413300,3389.54,13.84,-241.638643,-51.819637,1953.204828,1278.67271,904.1581445,738.2420336,571.8398203,483.2928571,390.6409656,338.305,276.2248758,239.2177596,195.3204828,169.1525,151.2945954,138.1124379,119.6088798,106.9814344,87.3499754,75.64729771,61.76575994,3348.700979,197.275701,-167.489344
2022-06-29/11:00:00,1,3390.17,3406.51,3389.78,3394.05,4079233200,3398.145,16.73,230.915275,153.797104,1959.555681,1282.83032,907.0980181,740.6424304,573.6991597,484.8642857,391.9111362,339.405,277.123022,239.9955771,195.9555681,169.7025,151.7865304,138.561511,119.9977885,107.3292849,87.63399417,75.89326519,61.96659154,3346.752922,197.275701,-209.118221
2022-06-29/10:30:00,1,3397.75,3405.57,3384.7,3390.14,5957193300,3395.135,20.87,-270.759287,103.343595,1957.298242,1281.352479,906.0530267,739.7891984,573.038249,484.3057143,391.4596483,339.014,276.8037719,239.7190983,195.7298242,169.507,151.6116699,138.4018859,119.8595492,107.2056399,87.53303841,75.80583493,61.89520504,3344.651948,199.273712,-209.118221
2022-06-29/10:00:00,1,3399.68,3414.65,3395.56,3397.58,13748419200,3405.105,19.09,-216.338825,257.093831,1961.593728,1284.164534,908.0414503,741.4127395,574.2958386,485.3685714,392.3187455,339.758,277.4112453,240.2451858,196.1593728,169.879,151.9443968,138.7056227,120.1225929,107.4409133,87.72513838,75.97219839,62.03104023,3342.381015,199.665587,-209.118221
2022-06-28/15:00:00,1,3406.66,3412.1,3402.24,3409.21,6061210800,3407.17,9.86,253.168634,320.447389,1968.308311,1288.560261,911.1496985,743.9506136,576.2616674,487.03,393.6616622,340.921,278.3608309,241.0675509,196.8308311,170.4605,152.4645062,139.1804154,120.5337755,107.8086862,88.02542369,76.2322531,62.24337401,3339.858521,196.621929,-209.118221
2022-06-28/14:30:00,1,3387.65,3406.96,3385.91,3406.39,4163886800,3396.435,21.05,248.412983,314.107123,1966.680183,1287.494401,910.3960218,743.3352391,575.7850004,486.6271429,393.3360367,340.639,278.1305788,240.8681468,196.6680183,170.3195,152.338392,139.0652894,120.4340734,107.71951,87.9526116,76.16919598,62.19188809,3337.409056,192.65368,-209.118221
2022-06-28/14:00:00,1,3382.45,3391.24,3381.71,3387.5,3815864900,3386.475,9.53,190.401365,259.252192,1955.774037,1280.354652,905.347457,739.2131032,572.5920076,483.9285714,391.1548074,338.75,276.5882168,239.5324221,195.5774037,169.375,151.4936055,138.2941084,119.7662111,107.1221557,87.4648739,75.74680274,61.84700545,3335.224684,189.622891,-209.118221
2022-06-28/13:30:00,1,3377.08,3384.12,3376.36,3382.37,3737594000,3380.24,7.76,163.951523,176.840131,1952.81223,1278.415695,903.9764068,738.0936454,571.7248793,483.1957143,390.562446,338.237,276.169354,239.1696763,195.281223,169.1185,151.2641849,138.084677,119.5848382,106.9599309,87.33241787,75.63209245,61.75334489,3333.236969,188.73159,-209.118221
2022-06-28/11:30:00,1,3375.18,3383.26,3373.07,3377.08,3280546600,3378.165,10.19,232.26925,-11.166807,1949.758047,1276.416263,902.5625948,736.9392728,570.8307061,482.44,389.9516094,337.708,275.7374274,238.7956169,194.9758047,168.854,151.0276089,137.8687137,119.3978084,106.7926464,87.19583066,75.51380445,61.65676315,3331.323593,194.700625,-209.118221
2022-06-28/11:00:00,1,3361.04,3378.82,3361.04,3375.29,3644634600,3369.93,17.78,219.977475,-146.020662,1948.72459,1275.739706,902.0841972,736.5486627,570.5281409,482.1842857,389.744918,337.529,275.5912745,238.6690447,194.872459,168.7645,150.9475577,137.7956372,119.3345224,106.7360416,87.14961306,75.47377884,61.62408237,3329.514582,194.700625,-213.137724
2022-06-28/10:30:00,1,3365.68,3368.68,3358.87,3361.21,5411625400,3363.775,9.81,-213.581886,-263.879963,1940.595498,1270.417966,898.3211589,733.4761548,568.1481865,480.1728571,388.1190997,336.121,274.4416473,237.6734384,194.0595498,168.0605,150.3178809,137.2208236,118.8367192,106.2907929,86.78606902,75.15894047,61.36701792,3327.875071,194.700625,-213.182472
2022-06-28/10:00:00,1,3377.68,3377.68,3361.21,3365.51,11090288500,3369.445,16.47,-243.942277,-262.749381,1943.078104,1272.043214,899.4703823,734.4144918,568.8750192,480.7871429,388.6156209,336.551,274.7927408,237.9774943,194.3078104,168.2755,150.5101828,137.3963704,118.9887472,106.4267709,86.89709454,75.25509139,61.44552482,3326.189016,194.700625,-211.355008
2022-06-27/15:00:00,1,3379.79,3385.71,3377.42,3379.19,4790780300,3381.565,8.29,167.072396,122.630175,1950.976256,1277.213768,903.1265161,737.3997125,571.1873612,482.7414286,390.1952512,337.919,275.9097081,238.9448164,195.0976256,168.9595,151.121971,137.9548541,119.4724082,106.8593705,87.25031062,75.56098549,61.6952863,3324.169839,194.700625,-192.005202
2022-06-27/14:30:00,1,3377.74,3382.63,3374.24,3379.83,3010857300,3378.435,8.39,211.917908,142.894774,1951.34576,1277.455665,903.2975633,737.539372,571.295541,482.8328571,390.2691521,337.983,275.9619639,238.9900712,195.134576,168.9915,151.1505926,137.980982,119.4950356,106.879609,87.26683535,75.57529632,61.70697105,3321.952273,196.435121,-192.005202
2022-06-27/14:00:00,1,3369.08,3379.86,3364.14,3377.51,3149320200,3372,15.72,-238.180209,38.795301,1950.006308,1276.578787,902.6775172,737.0331065,570.9033894,482.5014286,390.0012615,337.751,275.7725367,238.8260225,195.0006308,168.8755,151.0468391,137.8862684,119.4130112,106.8062442,87.20693321,75.52341955,61.66461384,3319.829725,199.423642,-192.005202
2022-06-27/13:30:00,1,3379.16,3387.48,3368.93,3368.93,4059317400,3378.205,18.55,-243.620254,187.041556,1945.052642,1273.335852,900.3844157,735.160797,569.4531047,481.2757143,389.0105285,336.893,275.0719826,238.2193248,194.5052642,168.4465,150.6631298,137.5359913,119.1096624,106.5349208,86.98539856,75.33156491,61.50796519,3317.660736,201.712634,-192.005202
2022-06-27/11:30:00,1,3387.41,3393.31,3378.54,3379.16,3811032800,3385.925,14.77,-189.755845,272.758877,1950.958936,1277.202429,903.1184982,737.393166,571.1822903,482.7371429,390.1917871,337.916,275.9072586,238.9426951,195.0958936,168.958,151.1206293,137.9536293,119.4713475,106.8584218,87.24953603,75.56031467,61.69473858,3315.224634,200.271724,-192.005202
2022-06-27/11:00:00,1,3382.11,3391.35,3382.11,3387.77,4537208600,3386.73,9.24,237.756379,337.783755,1955.929921,1280.456703,905.4196175,739.272022,572.6376459,483.9671429,391.1859843,338.777,276.6102622,239.551514,195.5929921,169.3885,151.5056802,138.3051311,119.775757,107.1306939,87.47184527,75.75284012,61.85193495,3312.607836,196.404031,-192.005202
2022-06-27/10:30:00,1,3374.24,3383.09,3368.12,3382.4,5972872400,3375.605,14.97,215.33393,325.629087,1952.829551,1278.427034,903.9844246,738.1001919,571.7299502,483.2,390.5659101,338.24,276.1718035,239.1717977,195.2829551,169.12,151.2655265,138.0859018,119.5858988,106.9608796,87.33319247,75.63276327,61.75389262,3310.108383,191.634984,-192.005202
2022-06-27/10:00:00,1,3364,3377.76,3364,3374.47,12080384800,3370.88,13.76,286.283815,326.967598,1948.251163,1275.429775,901.865043,736.3697241,570.3895356,482.0671429,389.6502326,337.447,275.5243217,238.611062,194.8251163,168.7235,150.9108862,137.7621609,119.305531,106.710111,87.12844075,75.45544308,61.60911129,3307.820391,186.984866,-192.005202
2022-06-24/15:00:00,1,3356.42,3356.42,3343.89,3349.75,4783533100,3350.155,12.53,-175.853943,210.347613,1933.979064,1266.086493,895.2583451,730.9753778,566.211093,478.5357143,386.7958128,334.975,273.5059422,236.863094,193.3979064,167.4875,149.8053742,136.7529711,118.431547,105.9283959,86.49017309,74.90268708,61.1577879,3305.894634,184.075303,-192.005202
2022-06-24/14:30:00,1,3347.56,3356.71,3347.56,3356.31,3312935600,3352.135,9.15,248.60176,274.944381,1937.766482,1268.56594,897.0115788,732.4068872,567.3199353,479.4728571,387.5532964,335.631,274.041564,237.3269561,193.7766482,167.8155,150.0987463,137.020782,118.663478,106.1358413,86.65955156,75.04937314,61.27755657,3304.236403,181.974183,-192.005202
2022-06-24/14:00:00,1,3335.27,3350.73,3331.04,3347.57,3262096300,3340.885,19.69,217.630555,208.983843,1932.720441,1265.262531,894.6757156,730.4996628,565.8426057,478.2242857,386.5440881,334.757,273.3279459,236.7089447,193.2720441,167.3785,149.7078816,136.663973,118.3544724,105.8594583,86.43388574,74.85394079,61.11798673,3302.695002,179.84433,-192.005202
2022-06-24/13:30:00,1,3334.67,3343.66,3333.1,3334.89,3614921400,3338.38,10.56,167.611817,168.825576,1925.399639,1260.469941,891.286843,727.73266,563.6992945,476.4128571,385.0799278,333.489,272.2926283,235.8123334,192.5399639,166.7445,149.1408147,136.1463141,117.9061667,105.4584815,86.10648954,74.57040737,60.88648266,3301.346985,179.351322,-192.005202
2022-06-24/11:30:00,1,3337.46,3343.06,3331.97,3334.67,3433208500,3337.515,11.09,-188.638084,198.27816,1925.272622,1260.386789,891.2280456,727.684652,563.6621077,476.3814286,385.0545244,333.467,272.2746654,235.796777,192.5272622,166.7335,149.1309761,136.1373327,117.8983885,105.4515245,86.10080917,74.56548803,60.88246603,3300.031655,179.011702,-192.005202
2022-06-24/11:00:00,1,3344.34,3346.77,3336.1,3337.36,4283963000,3341.435,10.67,181.323176,323.018618,1926.825694,1261.403514,891.9469783,728.2716582,564.1168007,476.7657143,385.3651389,333.736,272.4943029,235.9869887,192.6825694,166.868,149.2512765,136.2471515,117.9934944,105.5365897,86.17026467,74.62563825,60.93157848,3298.652013,176.253788,-192.005202
2022-06-24/10:30:00,1,3334.86,3347.29,3333.62,3343.65,5531952700,3340.455,13.67,241.758787,356.568925,1930.457228,1263.78091,893.6280515,729.6442487,565.1800048,477.6642857,386.0914455,334.365,273.0078793,236.4317589,193.0457228,167.1825,149.5325739,136.5039396,118.2158794,105.735497,86.33267177,74.76628693,61.04641765,3297.211707,170.991401,-192.005202
